DATE,TMAX,TMIN,PRCP
2021-09-27,195,78,0
2021-09-28,174,98,0
2021-09-29,193,115,0
2021-09-30,245,95,0
2021-10-01,177,65,0
2021-10-02,167,97,0
2021-10-03,144,86,0
2021-10-04,199,91,228
2021-10-05,210,81,961
2021-10-06,160,59,0
2021-10-07,219,33,0
2021-10-08,179,69,0
2021-10-09,209,94,41
2021-10-10,201,67,978
2021-10-11,165,118,187
2021-10-12,156,72,27
2021-10-13,148,44,0
2021-10-14,186,67,0
2021-10-15,220,55,824
2021-10-16,182,99,54
2021-10-17,175,57,310
2021-10-18,170,35,1345
2021-10-19,166,69,0
2021-10-20,168,41,351
2021-10-21,176,68,85
2021-10-22,196,92,0
2021-10-23,144,55,96
2021-10-24,175,70,0
2021-10-25,160,52,0
2021-10-26,187,59,0
2021-10-27,147,40,0
2021-10-28,132,71,0
2021-10-29,178,49,0
2021-10-30,147,22,0
2021-10-31,129,51,0
2021-11-01,108,53,458
2021-11-02,138,65,0
2021-11-03,131,62,0
2021-11-04,144,63,286
2021-11-05,141,41,0
2021-11-06,159,17,0
2021-11-07,142,62,129
2021-11-08,121,56,0
2021-11-09,96,56,0
2021-11-10,139,49,0
2021-11-11,190,18,27
2021-11-12,120,49,0
2021-11-13,113,55,0
2021-11-14,114,41,0
2021-11-15,162,25,0
2021-11-16,161,84,2420
2021-11-17,165,66,12
2021-11-18,146,64,258
2021-11-19,148,18,0
2021-11-20,137,45,0
2021-11-21,158,53,0
2021-11-22,138,32,0
2021-11-23,133,12,1723
2021-11-24,159,29,0
2021-11-25,99,48,77
2021-11-26,145,31,0
2021-11-27,130,39,0
2021-11-28,151,31,0
2021-11-29,94,53,396
2021-11-30,132,79,34
2021-12-01,146,21,0
2021-12-02,159,42,0
2021-12-03,159,22,308
2021-12-04,160,16,0
2021-12-05,169,-8,409
2021-12-06,167,8,0
2021-12-07,116,11,0
2021-12-08,148,8,0
2021-12-09,146,-1,844
2021-12-10,113,37,0
2021-12-11,110,82,0
2021-12-12,162,39,0
2021-12-13,128,68,0
2021-12-14,140,19,0
2021-12-15,116,33,391
2021-12-16,103,55,0
2021-12-17,125,37,328
2021-12-18,138,27,0
2021-12-19,151,16,0
2021-12-20,146,49,1387
2021-12-21,144,40,0
2021-12-22,67,33,0
2021-12-23,90,52,472
2021-12-24,138,40,0
2021-12-25,123,36,795
2021-12-26,162,32,0
2021-12-27,186,60,0
2021-12-28,84,-19,98
2021-12-29,179,74,0
2021-12-30,113,-3,0
2021-12-31,125,29,0
2022-01-01,128,36,0
2022-01-02,166,30,0
2022-01-03,138,44,0
2022-01-04,144,32,0
2022-01-05,110,17,0
2022-01-06,131,40,0
2022-01-07,131,62,0
2022-01-08,162,49,0
2022-01-09,182,42,0
2022-01-10,119,0,0
2022-01-11,114,34,0
2022-01-12,99,57,2087
2022-01-13,128,53,81
2022-01-14,142,43,0
2022-01-15,146,43,0
2022-01-16,143,44,0
2022-01-17,126,14,0
2022-01-18,127,43,0
2022-01-19,169,30,0
2022-01-20,156,35,0
2022-01-21,155,43,34
2022-01-22,189,49,103
2022-01-23,105,42,0
2022-01-24,137,25,198
2022-01-25,169,39,0
2022-01-26,172,31,0
2022-01-27,188,46,0
2022-01-28,120,57,0
2022-01-29,177,79,463
2022-01-30,199,35,0
2022-01-31,110,65,0
2022-02-01,138,14,0
2022-02-02,178,50,0
2022-02-03,133,50,0
2022-02-04,129,24,0
2022-02-05,100,44,0
2022-02-06,127,35,0
2022-02-07,196,43,0
2022-02-08,149,30,0
2022-02-09,156,49,0
2022-02-10,127,72,0
2022-02-11,107,64,0
2022-02-12,188,44,189
2022-02-13,136,48,0
2022-02-14,156,56,1174
2022-02-15,161,77,0
2022-02-16,222,75,0
2022-02-17,142,76,0
2022-02-18,171,49,0
2022-02-19,141,59,0
2022-02-20,209,56,0
2022-02-21,156,93,2249
2022-02-22,177,97,62
2022-02-23,177,130,0
2022-02-24,156,93,578
2022-02-25,204,86,0
2022-02-26,186,74,0
2022-02-27,172,103,0
2022-02-28,128,97,90
2022-03-01,224,103,0
2022-03-02,147,71,2032
2022-03-03,213,51,137
2022-03-04,188,45,0
2022-03-05,193,79,0
2022-03-06,213,106,0
2022-03-07,171,86,0
2022-03-08,183,93,0
2022-03-09,171,101,1450
2022-03-10,178,43,0
2022-03-11,230,81,0
2022-03-12,201,105,0
2022-03-13,184,78,0
2022-03-14,193,73,0
2022-03-15,161,114,359
2022-03-16,201,81,507
2022-03-17,201,62,2483
2022-03-18,202,125,0
2022-03-19,155,99,0
2022-03-20,188,88,302
2022-03-21,223,100,0
2022-03-22,234,90,0
2022-03-23,237,57,0
2022-03-24,245,123,0
2022-03-25,193,101,341
2022-03-26,246,105,0
2022-03-27,203,104,0
2022-03-28,200,124,0
2022-03-29,196,148,178
2022-03-30,224,108,239
2022-03-31,225,127,0
2022-04-01,241,124,0
2022-04-02,207,130,1988
2022-04-03,197,143,0
2022-04-04,248,105,0
2022-04-05,211,125,0
2022-04-06,193,155,0
2022-04-07,231,155,0
2022-04-08,213,159,0
2022-04-09,175,112,0
2022-04-10,192,116,0
2022-04-11,215,149,0
2022-04-12,259,105,1256
2022-04-13,195,141,0
2022-04-14,237,131,0
2022-04-15,219,124,0
2022-04-16,207,134,0
2022-04-17,228,158,0
2022-04-18,235,124,0
2022-04-19,214,113,0
2022-04-20,231,132,0
2022-04-21,232,124,0
2022-04-22,256,119,0
2022-04-23,268,138,0
2022-04-24,251,105,0
2022-04-25,231,138,0
2022-04-26,233,129,0
2022-04-27,227,159,0
2022-04-28,260,134,0
2022-04-29,252,135,0
2022-04-30,227,126,0
2022-05-01,232,153,0
2022-05-02,257,156,0
2022-05-03,274,168,0
2022-05-04,334,166,0
2022-05-05,245,119,0
2022-05-06,262,199,0
2022-05-07,228,125,0
2022-05-08,263,152,0
2022-05-09,277,178,0
2022-05-10,268,140,0
2022-05-11,234,128,0
2022-05-12,265,182,0
2022-05-13,225,188,0
2022-05-14,241,136,0
2022-05-15,239,163,0
2022-05-16,281,187,0
2022-05-17,258,134,0
2022-05-18,275,169,0
2022-05-19,278,190,0
2022-05-20,261,153,0
2022-05-21,255,174,0
2022-05-22,293,132,0
2022-05-23,258,185,0
2022-05-24,292,188,0
2022-05-25,208,202,0
2022-05-26,255,155,0
2022-05-27,251,175,0
2022-05-28,284,146,0
2022-05-29,258,169,0
2022-05-30,307,192,0
2022-05-31,268,216,0
2022-06-01,286,146,0
2022-06-02,298,153,0
2022-06-03,330,168,0
2022-06-04,256,144,0
2022-06-05,284,168,0
2022-06-06,253,200,0
2022-06-07,279,143,0
2022-06-08,238,124,0
2022-06-09,253,184,0
2022-06-10,286,158,0
2022-06-11,243,196,0
2022-06-12,243,170,0
2022-06-13,265,161,0
2022-06-14,275,209,0
2022-06-15,199,204,0
2022-06-16,241,120,0
2022-06-17,297,195,0
2022-06-18,286,179,0
2022-06-19,205,203,0
2022-06-20,311,143,0
2022-06-21,300,157,0
2022-06-22,270,197,0
2022-06-23,287,164,0
2022-06-24,267,182,0
2022-06-25,262,125,0
2022-06-26,314,168,0
2022-06-27,293,183,0
2022-06-28,269,169,0
2022-06-29,308,156,0
2022-06-30,290,197,0
2022-07-01,235,156,0
2022-07-02,277,155,99
2022-07-03,276,157,0
2022-07-04,293,176,0
2022-07-05,307,174,0
2022-07-06,239,192,0
2022-07-07,281,149,0
2022-07-08,274,157,0
2022-07-09,270,171,0
2022-07-10,280,149,0
2022-07-11,271,172,0
2022-07-12,230,178,0
2022-07-13,256,134,0
2022-07-14,211,156,0
2022-07-15,296,157,0
2022-07-16,218,174,0
2022-07-17,253,151,0
2022-07-18,285,196,0
2022-07-19,248,187,0
2022-07-20,275,125,0
2022-07-21,248,193,0
2022-07-22,288,174,0
2022-07-23,265,164,0
2022-07-24,210,150,0
2022-07-25,229,176,0
2022-07-26,261,151,0
2022-07-27,288,131,0
2022-07-28,303,168,0
2022-07-29,283,166,0
2022-07-30,243,153,0
2022-07-31,209,142,337
2022-08-01,260,143,0
2022-08-02,248,144,0
2022-08-03,227,158,0
2022-08-04,287,167,0
2022-08-05,217,92,0
2022-08-06,252,149,547
2022-08-07,293,153,195
2022-08-08,249,110,0
2022-08-09,260,152,0
2022-08-10,281,165,0
2022-08-11,214,169,0
2022-08-12,212,124,0
2022-08-13,228,170,0
2022-08-14,220,141,0
2022-08-15,257,161,0
2022-08-16,224,117,0
2022-08-17,196,133,0
2022-08-18,246,122,0
2022-08-19,260,141,285
2022-08-20,268,140,151
2022-08-21,235,152,0
2022-08-22,214,151,0
2022-08-23,205,146,0
2022-08-24,243,144,0
2022-08-25,214,156,0
2022-08-26,248,97,0
2022-08-27,266,136,0
2022-08-28,243,131,0
2022-08-29,245,105,0
2022-08-30,225,121,0
2022-08-31,184,87,0
2022-09-01,226,129,0
2022-09-02,233,124,0
2022-09-03,226,111,0
2022-09-04,216,118,0
2022-09-05,215,157,0
2022-09-06,244,109,0
2022-09-07,191,113,0
2022-09-08,205,112,0
2022-09-09,218,119,0
2022-09-10,196,100,0
2022-09-11,177,97,0
2022-09-12,197,115,0
2022-09-13,173,123,0
2022-09-14,202,82,0
2022-09-15,190,138,0
2022-09-16,237,78,0
2022-09-17,228,101,0
2022-09-18,202,68,0
2022-09-19,225,106,0
2022-09-20,189,83,0
2022-09-21,181,147,0
2022-09-22,207,98,0
2022-09-23,179,104,0
2022-09-24,154,78,0
2022-09-25,231,76,0
2022-09-26,171,111,0
2022-09-27,222,142,0
2022-09-28,217,86,0
2022-09-29,224,100,581
2022-09-30,233,101,0
2022-10-01,201,79,0
2022-10-02,156,115,189
2022-10-03,177,65,76
2022-10-04,192,88,0
2022-10-05,142,76,0
2022-10-06,148,73,450
2022-10-07,168,69,260
2022-10-08,170,91,0
2022-10-09,201,52,0
2022-10-10,206,62,0
2022-10-11,176,57,0
2022-10-12,145,79,0
2022-10-13,125,59,0
2022-10-14,187,72,0
2022-10-15,176,70,754
2022-10-16,179,76,0
2022-10-17,185,61,0
2022-10-18,129,72,167
2022-10-19,178,65,0
2022-10-20,163,66,0
2022-10-21,169,83,0
2022-10-22,169,68,0
2022-10-23,173,66,0
2022-10-24,164,45,0
2022-10-25,164,80,0
2022-10-26,176,36,0
2022-10-27,145,65,0
2022-10-28,189,47,0
2022-10-29,181,66,0
2022-10-30,145,59,0
2022-10-31,138,17,367
2022-11-01,119,71,0
2022-11-02,123,27,0
2022-11-03,126,52,0
2022-11-04,153,45,0
2022-11-05,160,57,0
2022-11-06,156,50,2316
2022-11-07,131,46,0
2022-11-08,155,42,0
2022-11-09,161,48,0
2022-11-10,128,76,96
2022-11-11,155,87,0
2022-11-12,157,23,424
2022-11-13,95,47,0
2022-11-14,93,27,0
2022-11-15,189,38,1650
2022-11-16,157,53,0
2022-11-17,161,-15,0
2022-11-18,130,52,0
2022-11-19,174,23,0
2022-11-20,125,47,0
2022-11-21,129,32,231
2022-11-22,136,34,0
2022-11-23,58,34,0
2022-11-24,156,43,0
2022-11-25,173,24,0
2022-11-26,134,72,0
2022-11-27,109,20,0
2022-11-28,104,48,0
2022-11-29,159,13,0
2022-11-30,107,8,0
2022-12-01,115,3,0
2022-12-02,159,46,765
2022-12-03,102,19,0
2022-12-04,152,53,740
2022-12-05,157,15,0
2022-12-06,170,-7,0
2022-12-07,169,56,0
2022-12-08,139,66,0
2022-12-09,102,42,0
2022-12-10,164,40,408
2022-12-11,151,54,0
2022-12-12,85,51,0
2022-12-13,138,43,0
2022-12-14,148,30,0
2022-12-15,113,56,0
2022-12-16,99,-4,0
2022-12-17,112,9,854
2022-12-18,130,32,0
2022-12-19,99,46,0
2022-12-20,156,15,0
2022-12-21,174,37,0
2022-12-22,95,49,0
2022-12-23,152,54,400
2022-12-24,110,22,0
2022-12-25,146,24,0
2022-12-26,135,22,0
2022-12-27,162,8,0
2022-12-28,122,47,0
2022-12-29,166,57,0
2022-12-30,120,38,0
2022-12-31,138,-7,1146
2023-01-01,160,2,698
2023-01-02,169,32,0
2023-01-03,88,6,0
2023-01-04,145,32,0
2023-01-05,120,41,107
2023-01-06,98,9,0
2023-01-07,193,41,0
2023-01-08,168,44,497
2023-01-09,171,49,262
2023-01-10,150,60,437
2023-01-11,111,42,655
2023-01-12,139,51,342
2023-01-13,117,42,626
2023-01-14,123,40,0
2023-01-15,161,14,0
2023-01-16,120,59,1030
2023-01-17,131,1,0
2023-01-18,201,12,0
2023-01-19,148,36,0
2023-01-20,198,47,0
2023-01-21,135,93,302
2023-01-22,152,47,0
2023-01-23,106,78,1237
2023-01-24,120,56,0
2023-01-25,127,46,0
2023-01-26,175,27,89
2023-01-27,132,54,0
2023-01-28,177,-4,0
2023-01-29,115,51,0
2023-01-30,135,56,0
2023-01-31,172,32,0
2023-02-01,115,31,432
2023-02-02,197,61,22
2023-02-03,161,31,27
2023-02-04,115,60,0
2023-02-05,127,67,0
2023-02-06,187,34,0
2023-02-07,98,50,898
2023-02-08,122,23,0
2023-02-09,116,36,107
2023-02-10,90,50,395
2023-02-11,155,34,0
2023-02-12,144,49,0
2023-02-13,183,23,0
2023-02-14,195,33,572
2023-02-15,159,66,694
2023-02-16,168,61,0
2023-02-17,130,47,0
2023-02-18,130,6,0
2023-02-19,158,46,0
2023-02-20,169,87,0
2023-02-21,194,96,0
2023-02-22,200,69,918
2023-02-23,185,95,0
2023-02-24,213,123,0
2023-02-25,170,69,0
2023-02-26,232,70,0
2023-02-27,162,81,527
2023-02-28,184,72,0
2023-03-01,165,94,0
2023-03-02,172,74,0
2023-03-03,181,63,0
2023-03-04,164,69,0
2023-03-05,196,82,0
2023-03-06,204,86,465
2023-03-07,179,54,0
2023-03-08,218,80,0
2023-03-09,165,85,1071
2023-03-10,165,115,0
2023-03-11,163,67,301
2023-03-12,163,83,0
2023-03-13,223,74,0
2023-03-14,182,101,0
2023-03-15,173,104,733
2023-03-16,191,90,0
2023-03-17,188,130,0
2023-03-18,229,107,0
2023-03-19,167,98,0
2023-03-20,219,121,0
2023-03-21,160,99,898
2023-03-22,187,125,0
2023-03-23,202,67,0
2023-03-24,203,103,0
2023-03-25,187,73,0
2023-03-26,189,67,0
2023-03-27,236,82,0
2023-03-28,205,91,0
2023-03-29,246,117,1150
2023-03-30,229,140,0
2023-03-31,210,125,0
2023-04-01,189,118,0
2023-04-02,230,90,0
2023-04-03,217,165,0
2023-04-04,213,78,0
2023-04-05,226,105,0
2023-04-06,167,107,0
2023-04-07,241,132,0
2023-04-08,199,81,0
2023-04-09,225,91,0
2023-04-10,250,167,0
2023-04-11,240,122,0
2023-04-12,233,156,0
2023-04-13,197,108,0
2023-04-14,266,92,0
2023-04-15,223,111,519
2023-04-16,168,124,0
2023-04-17,227,130,0
2023-04-18,195,135,0
2023-04-19,236,146,0
2023-04-20,262,155,0
2023-04-21,185,114,0
2023-04-22,208,139,369
2023-04-23,228,112,0
2023-04-24,285,148,0
2023-04-25,232,156,0
2023-04-26,230,156,0
2023-04-27,238,123,0
2023-04-28,254,122,0
2023-04-29,225,141,0
2023-04-30,249,140,0
2023-05-01,241,184,0
2023-05-02,239,139,0
2023-05-03,249,142,0
2023-05-04,215,156,0
2023-05-05,273,168,0
2023-05-06,288,162,0
2023-05-07,231,153,0
2023-05-08,269,131,0
2023-05-09,244,162,0
2023-05-10,231,185,0
2023-05-11,246,157,0
2023-05-12,259,131,0
2023-05-13,230,162,0
2023-05-14,271,176,0
2023-05-15,235,185,0
2023-05-16,235,153,0
2023-05-17,302,150,0
2023-05-18,251,132,0
2023-05-19,303,196,0
2023-05-20,305,153,0
2023-05-21,254,170,0
2023-05-22,267,157,0
2023-05-23,249,172,0
2023-05-24,270,213,0
2023-05-25,300,134,0
2023-05-26,279,125,0
2023-05-27,287,165,114
2023-05-28,243,146,0
2023-05-29,282,175,0
2023-05-30,241,162,0
2023-05-31,295,165,0
2023-06-01,311,117,0
2023-06-02,233,176,0
2023-06-03,301,158,0
2023-06-04,291,168,0
2023-06-05,267,156,0
2023-06-06,284,217,0
2023-06-07,273,157,0
2023-06-08,285,139,0
2023-06-09,284,174,0
2023-06-10,271,167,0
2023-06-11,289,180,47
2023-06-12,270,185,0
2023-06-13,264,148,90
2023-06-14,240,174,0
2023-06-15,227,179,0
2023-06-16,248,172,0
2023-06-17,247,191,0
2023-06-18,234,197,0
2023-06-19,254,195,0
2023-06-20,276,141,0
2023-06-21,296,155,0
2023-06-22,245,186,0
2023-06-23,258,174,0
2023-06-24,305,182,0
2023-06-25,279,138,0
2023-06-26,233,126,0
2023-06-27,289,162,0
2023-06-28,241,157,0
2023-06-29,266,128,0
2023-06-30,264,133,0
2023-07-01,238,154,0
2023-07-02,251,164,0
2023-07-03,246,143,0
2023-07-04,221,148,0
2023-07-05,248,162,0
2023-07-06,232,169,0
2023-07-07,280,158,0
2023-07-08,252,213,0
2023-07-09,265,182,0
2023-07-10,271,139,0
2023-07-11,277,185,0
2023-07-12,282,149,0
2023-07-13,269,171,142
2023-07-14,287,151,0
2023-07-15,252,164,0
2023-07-16,281,152,0
2023-07-17,211,147,0
2023-07-18,289,192,0
2023-07-19,298,182,0
2023-07-20,274,122,0
2023-07-21,284,197,0
2023-07-22,228,151,0
2023-07-23,282,143,0
2023-07-24,237,151,0
2023-07-25,255,127,0
2023-07-26,241,156,0
2023-07-27,249,161,0
2023-07-28,256,86,0
2023-07-29,261,170,0
2023-07-30,286,141,0
2023-07-31,274,133,0
2023-08-01,296,168,0
2023-08-02,262,183,0
2023-08-03,255,148,0
2023-08-04,212,134,0
2023-08-05,230,140,180
2023-08-06,212,153,0
2023-08-07,260,173,0
2023-08-08,273,147,0
2023-08-09,254,172,0
2023-08-10,259,143,82
2023-08-11,254,155,0
2023-08-12,228,114,0
2023-08-13,206,148,465
2023-08-14,241,133,0
2023-08-15,229,146,0
2023-08-16,268,161,0
2023-08-17,232,109,0
2023-08-18,241,91,0
2023-08-19,207,114,424
2023-08-20,214,143,0
2023-08-21,219,115,0
2023-08-22,249,101,0
2023-08-23,234,116,0
2023-08-24,221,165,0
2023-08-25,220,122,0
2023-08-26,266,130,0
2023-08-27,240,141,0
2023-08-28,244,104,0
2023-08-29,181,164,0
2023-08-30,229,118,0
2023-08-31,198,93,0
2023-09-01,205,99,0
2023-09-02,211,99,51
2023-09-03,232,118,0
2023-09-04,198,127,0
2023-09-05,203,130,0
2023-09-06,218,121,0
2023-09-07,248,92,2308
2023-09-08,237,105,0
2023-09-09,222,125,0
2023-09-10,243,121,0
2023-09-11,198,60,0
2023-09-12,212,106,0
2023-09-13,222,119,0
2023-09-14,225,96,0
2023-09-15,236,77,0
2023-09-16,193,93,0
2023-09-17,199,118,0
2023-09-18,161,73,0
2023-09-19,145,102,0
2023-09-20,164,130,0
2023-09-21,223,107,0
2023-09-22,221,97,0
2023-09-23,205,109,0
2023-09-24,232,118,0
2023-09-25,182,97,0
2023-09-26,198,57,0
2023-09-27,197,92,0
2023-09-28,198,65,0
2023-09-29,154,109,0
2023-09-30,203,108,0
2023-10-01,141,82,0
2023-10-02,172,89,636
2023-10-03,222,79,0
2023-10-04,185,88,0
2023-10-05,182,104,42
2023-10-06,229,92,0
2023-10-07,160,76,0
2023-10-08,183,66,0
2023-10-09,209,81,379
2023-10-10,153,73,0
2023-10-11,157,81,64
2023-10-12,190,74,0
2023-10-13,184,63,0
2023-10-14,196,31,0
2023-10-15,170,92,0
2023-10-16,174,62,0
2023-10-17,122,62,0
2023-10-18,161,68,0
2023-10-19,144,78,0
2023-10-20,149,88,0
2023-10-21,166,58,0
2023-10-22,156,54,10
2023-10-23,143,40,0
2023-10-24,170,58,0
2023-10-25,162,20,0
2023-10-26,159,60,2993
2023-10-27,198,72,472
2023-10-28,112,57,886
2023-10-29,181,15,0
2023-10-30,96,18,0
2023-10-31,144,43,0
2023-11-01,135,20,0
2023-11-02,133,47,0
2023-11-03,143,58,169
2023-11-04,178,58,133
2023-11-05,160,65,668
2023-11-06,185,43,0
2023-11-07,100,26,0
2023-11-08,143,48,0
2023-11-09,159,40,0
2023-11-10,182,44,315
2023-11-11,99,41,0
2023-11-12,149,52,86
2023-11-13,141,39,0
2023-11-14,135,36,0
2023-11-15,197,24,0
2023-11-16,145,72,0
2023-11-17,111,29,0
2023-11-18,145,19,59
2023-11-19,203,32,0
2023-11-20,105,32,0
2023-11-21,165,28,0
2023-11-22,177,-5,0
2023-11-23,154,27,709
2023-11-24,88,49,0
2023-11-25,79,32,0
2023-11-26,108,44,0
2023-11-27,151,36,0
2023-11-28,134,41,0
2023-11-29,123,36,0
2023-11-30,147,18,453
2023-12-01,164,49,86
2023-12-02,162,14,0
2023-12-03,142,7,0
2023-12-04,144,26,0
2023-12-05,86,62,0
2023-12-06,153,8,22
2023-12-07,108,57,781
2023-12-08,138,11,0
2023-12-09,183,43,0
2023-12-10,140,46,0
2023-12-11,119,7,0
2023-12-12,122,37,0
2023-12-13,87,11,0
2023-12-14,120,21,0
2023-12-15,173,0,0
2023-12-16,123,57,0
2023-12-17,130,46,0
2023-12-18,157,34,0
2023-12-19,134,31,0
2023-12-20,141,37,0
2023-12-21,104,57,0
2023-12-22,104,44,349
2023-12-23,91,14,382
2023-12-24,101,25,0
2023-12-25,140,23,327
2023-12-26,172,28,0
2023-12-27,107,21,0
2023-12-28,150,37,885
2023-12-29,95,13,0
2023-12-30,105,57,0
2023-12-31,167,-35,0
